ID,Name,HospitalID,Type
72-54,A-54,72,assessment
72-14,A-14,72,assessment
72-74,T-74,72,treatment
72-31,A-31,72,assessment
72-32,T-32,72,treatment
72-21,T-21,72,treatment
72-22,A-22,72,assessment
72-07,A-07,72,assessment
72-40,A-40,72,assessment
72-59,T-59,72,treatment
72-78,T-78,72,treatment
72-09,A-09,72,assessment
72-34,T-34,72,treatment
72-62,A-62,72,assessment
72-61,A-61,72,assessment
72-32,A-32,72,assessment
72-45,A-45,72,assessment
72-63,T-63,72,treatment
72-60,T-60,72,treatment
72-60,A-60,72,assessment
72-25,A-25,72,assessment
72-45,T-45,72,treatment
72-10,A-10,72,assessment
72-55,T-55,72,treatment
72-89,A-89,72,assessment
72-59,A-59,72,assessment
72-55,A-55,72,assessment
72-14,A-14,72,assessment
72-89,A-89,72,assessment
72-73,A-73,72,assessment
72-82,A-82,72,assessment
72-70,T-70,72,treatment
72-95,T-95,72,treatment
72-25,T-25,72,treatment
72-22,T-22,72,treatment
72-57,A-57,72,assessment
72-68,T-68,72,treatment
72-62,A-62,72,assessment
72-76,A-76,72,assessment
72-69,A-69,72,assessment
72-40,T-40,72,treatment
72-39,T-39,72,treatment
72-01,T-01,72,treatment
72-30,A-30,72,assessment
72-39,A-39,72,assessment
72-50,A-50,72,assessment
72-66,T-66,72,treatment
72-85,A-85,72,assessment
72-94,T-94,72,treatment
72-87,T-87,72,treatment
72-15,A-15,72,assessment
72-92,A-92,72,assessment
72-26,T-26,72,treatment
73-34,T-34,73,treatment
73-48,A-48,73,assessment
73-09,A-09,73,assessment
73-49,A-49,73,assessment
73-88,A-88,73,assessment
73-14,T-14,73,treatment
73-40,A-40,73,assessment
73-83,T-83,73,treatment
73-67,A-67,73,assessment
73-12,T-12,73,treatment
73-42,T-42,73,treatment
73-70,A-70,73,assessment
73-99,A-99,73,assessment
73-24,A-24,73,assessment
73-12,A-12,73,assessment
73-71,A-71,73,assessment
73-40,T-40,73,treatment
73-75,T-75,73,treatment
73-43,T-43,73,treatment
73-87,A-87,73,assessment
73-05,A-05,73,assessment
73-62,A-62,73,assessment
73-55,T-55,73,treatment
73-64,T-64,73,treatment
73-07,A-07,73,assessment
73-88,A-88,73,assessment
73-72,A-72,73,assessment
73-45,A-45,73,assessment
73-06,T-06,73,treatment
73-22,T-22,73,treatment
73-85,T-85,73,treatment
73-03,A-03,73,assessment
73-13,T-13,73,treatment
73-17,T-17,73,treatment
73-44,A-44,73,assessment
73-02,A-02,73,assessment
73-88,T-88,73,treatment
73-30,A-30,73,assessment
73-41,T-41,73,treatment
73-40,A-40,73,assessment
73-42,T-42,73,treatment
73-01,T-01,73,treatment
73-71,A-71,73,assessment
73-42,A-42,73,assessment
73-17,T-17,73,treatment
73-75,A-75,73,assessment
73-80,A-80,73,assessment
73-32,T-32,73,treatment
73-73,T-73,73,treatment
73-79,T-79,73,treatment
73-33,T-33,73,treatment
73-83,A-83,73,assessment
73-54,T-54,73,treatment
73-10,T-10,73,treatment
73-21,T-21,73,treatment
73-64,A-64,73,assessment
73-96,A-96,73,assessment
73-34,T-34,73,treatment
73-42,T-42,73,treatment
73-09,T-09,73,treatment
73-81,A-81,73,assessment
73-21,T-21,73,treatment
73-32,A-32,73,assessment
74-35,A-35,74,assessment
74-27,T-27,74,treatment
74-71,T-71,74,treatment
74-96,T-96,74,treatment
74-84,A-84,74,assessment
74-35,T-35,74,treatment
74-72,A-72,74,assessment
74-42,A-42,74,assessment
74-79,T-79,74,treatment
74-33,A-33,74,assessment
74-29,A-29,74,assessment
74-56,A-56,74,assessment
74-25,T-25,74,treatment
74-08,T-08,74,treatment
74-01,T-01,74,treatment
74-08,T-08,74,treatment
74-56,T-56,74,treatment
74-53,T-53,74,treatment
74-56,T-56,74,treatment
74-32,A-32,74,assessment
74-65,A-65,74,assessment
74-88,A-88,74,assessment
74-100,A-100,74,assessment
74-41,T-41,74,treatment
74-29,T-29,74,treatment
74-48,A-48,74,assessment
74-75,A-75,74,assessment
74-33,T-33,74,treatment
74-21,A-21,74,assessment
74-65,T-65,74,treatment
74-30,A-30,74,assessment
74-60,T-60,74,treatment
74-71,A-71,74,assessment
74-11,T-11,74,treatment
74-51,T-51,74,treatment
74-67,T-67,74,treatment
74-72,A-72,74,assessment
74-49,A-49,74,assessment
74-23,A-23,74,assessment
74-69,T-69,74,treatment
74-40,A-40,74,assessment
74-39,T-39,74,treatment
74-08,A-08,74,assessment
74-02,A-02,74,assessment
74-07,A-07,74,assessment
74-23,T-23,74,treatment
74-36,A-36,74,assessment
74-100,A-100,74,assessment
74-86,A-86,74,assessment
74-86,A-86,74,assessment
74-22,T-22,74,treatment
74-57,A-57,74,assessment
74-60,A-60,74,assessment
74-89,A-89,74,assessment
74-05,T-05,74,treatment
74-21,T-21,74,treatment
74-58,T-58,74,treatment
74-44,T-44,74,treatment
74-92,T-92,74,treatment
74-45,T-45,74,treatment
74-96,A-96,74,assessment
74-03,A-03,74,assessment
75-50,A-50,75,assessment
75-24,A-24,75,assessment
75-90,A-90,75,assessment
75-54,T-54,75,treatment
75-44,A-44,75,assessment
75-45,A-45,75,assessment
75-96,A-96,75,assessment
75-66,T-66,75,treatment
75-47,A-47,75,assessment
75-10,A-10,75,assessment
75-100,A-100,75,assessment
75-34,T-34,75,treatment
75-33,A-33,75,assessment
75-75,T-75,75,treatment
75-72,T-72,75,treatment
75-21,A-21,75,assessment
75-37,T-37,75,treatment
75-69,T-69,75,treatment
75-06,A-06,75,assessment
75-05,A-05,75,assessment
75-60,T-60,75,treatment
75-67,T-67,75,treatment
75-29,T-29,75,treatment
75-09,A-09,75,assessment
75-75,A-75,75,assessment
75-42,T-42,75,treatment
75-61,T-61,75,treatment
75-06,T-06,75,treatment
75-12,T-12,75,treatment
75-74,T-74,75,treatment
75-17,T-17,75,treatment
75-13,T-13,75,treatment
75-45,A-45,75,assessment
75-96,T-96,75,treatment
75-30,T-30,75,treatment
75-14,A-14,75,assessment
75-05,A-05,75,assessment
75-86,T-86,75,treatment
75-54,T-54,75,treatment
75-75,A-75,75,assessment
75-73,T-73,75,treatment
75-18,T-18,75,treatment
75-89,A-89,75,assessment
75-84,T-84,75,treatment
75-53,T-53,75,treatment
75-43,A-43,75,assessment
75-62,T-62,75,treatment
75-18,T-18,75,treatment
75-70,T-70,75,treatment
75-28,A-28,75,assessment
75-91,A-91,75,assessment
75-77,T-77,75,treatment
75-42,T-42,75,treatment
75-81,A-81,75,assessment
75-71,A-71,75,assessment
76-89,T-89,76,treatment
76-48,T-48,76,treatment
76-40,A-40,76,assessment
76-60,T-60,76,treatment
76-79,A-79,76,assessment
76-37,T-37,76,treatment
76-66,A-66,76,assessment
76-33,T-33,76,treatment
76-70,A-70,76,assessment
76-67,T-67,76,treatment
76-82,T-82,76,treatment
76-50,A-50,76,assessment
76-54,A-54,76,assessment
76-49,T-49,76,treatment
76-93,T-93,76,treatment
76-59,A-59,76,assessment
76-14,A-14,76,assessment
76-36,A-36,76,assessment
76-55,A-55,76,assessment
76-11,A-11,76,assessment
76-71,T-71,76,treatment
76-07,A-07,76,assessment
76-86,A-86,76,assessment
76-01,T-01,76,treatment
76-43,A-43,76,assessment
76-55,T-55,76,treatment
76-82,T-82,76,treatment
76-68,A-68,76,assessment
76-62,A-62,76,assessment
76-80,T-80,76,treatment
76-20,T-20,76,treatment
76-72,T-72,76,treatment
76-03,A-03,76,assessment
76-27,A-27,76,assessment
76-18,A-18,76,assessment
76-71,A-71,76,assessment
76-95,A-95,76,assessment
76-61,A-61,76,assessment
76-22,A-22,76,assessment
76-52,T-52,76,treatment
76-24,T-24,76,treatment
76-85,T-85,76,treatment
76-55,A-55,76,assessment
76-71,A-71,76,assessment
77-20,A-20,77,assessment
77-30,T-30,77,treatment
77-11,T-11,77,treatment
77-98,A-98,77,assessment
77-40,T-40,77,treatment
77-78,T-78,77,treatment
77-37,A-37,77,assessment
77-94,A-94,77,assessment
77-11,T-11,77,treatment
77-46,T-46,77,treatment
77-28,A-28,77,assessment
77-57,T-57,77,treatment
77-100,T-100,77,treatment
77-10,A-10,77,assessment
77-44,A-44,77,assessment
77-20,A-20,77,assessment
77-66,T-66,77,treatment
77-23,A-23,77,assessment
77-17,A-17,77,assessment
77-98,T-98,77,treatment
77-73,T-73,77,treatment
77-81,A-81,77,assessment
77-50,T-50,77,treatment
77-17,A-17,77,assessment
77-33,T-33,77,treatment
77-31,A-31,77,assessment
77-32,A-32,77,assessment
77-27,A-27,77,assessment
77-08,T-08,77,treatment
77-73,T-73,77,treatment
77-33,A-33,77,assessment
77-100,T-100,77,treatment
77-22,A-22,77,assessment
77-31,T-31,77,treatment
77-13,T-13,77,treatment
77-67,T-67,77,treatment
77-33,A-33,77,assessment
77-54,T-54,77,treatment
77-72,A-72,77,assessment
77-57,A-57,77,assessment
77-76,A-76,77,assessment
77-50,A-50,77,assessment
77-46,T-46,77,treatment
77-71,A-71,77,assessment
77-55,T-55,77,treatment
77-31,A-31,77,assessment
77-15,A-15,77,assessment
77-70,A-70,77,assessment
77-32,T-32,77,treatment
77-30,T-30,77,treatment
77-65,T-65,77,treatment
77-97,A-97,77,assessment
77-09,T-09,77,treatment
77-46,A-46,77,assessment
78-96,T-96,78,treatment
78-71,A-71,78,assessment
78-64,A-64,78,assessment
78-24,A-24,78,assessment
78-81,T-81,78,treatment
78-64,A-64,78,assessment
78-74,T-74,78,treatment
78-95,A-95,78,assessment
78-63,A-63,78,assessment
78-71,A-71,78,assessment
78-38,A-38,78,assessment
78-01,T-01,78,treatment
78-39,A-39,78,assessment
78-86,T-86,78,treatment
78-19,T-19,78,treatment
78-32,T-32,78,treatment
78-43,A-43,78,assessment
78-93,A-93,78,assessment
78-12,T-12,78,treatment
78-89,T-89,78,treatment
78-96,A-96,78,assessment
78-23,A-23,78,assessment
78-70,T-70,78,treatment
78-12,A-12,78,assessment
78-10,A-10,78,assessment
78-72,A-72,78,assessment
78-91,T-91,78,treatment
78-13,A-13,78,assessment
78-54,A-54,78,assessment
78-85,T-85,78,treatment
78-73,A-73,78,assessment
78-36,A-36,78,assessment
78-16,T-16,78,treatment
78-29,A-29,78,assessment
78-43,T-43,78,treatment
78-31,A-31,78,assessment
78-83,T-83,78,treatment
78-15,T-15,78,treatment
78-50,A-50,78,assessment
78-51,A-51,78,assessment
78-72,T-72,78,treatment
78-04,A-04,78,assessment
78-32,T-32,78,treatment
78-26,T-26,78,treatment
78-50,T-50,78,treatment
78-20,T-20,78,treatment
78-26,T-26,78,treatment
78-18,A-18,78,assessment
78-41,T-41,78,treatment
78-37,A-37,78,assessment
78-14,A-14,78,assessment
78-07,A-07,78,assessment
78-45,A-45,78,assessment
78-44,A-44,78,assessment
78-20,T-20,78,treatment
78-97,T-97,78,treatment
79-76,T-76,79,treatment
79-15,A-15,79,assessment
79-07,T-07,79,treatment
79-94,A-94,79,assessment
79-32,T-32,79,treatment
79-65,T-65,79,treatment
79-67,A-67,79,assessment
79-68,T-68,79,treatment
79-58,T-58,79,treatment
79-64,T-64,79,treatment
79-70,T-70,79,treatment
79-96,T-96,79,treatment
79-34,T-34,79,treatment
79-90,A-90,79,assessment
79-42,A-42,79,assessment
79-51,A-51,79,assessment
79-03,T-03,79,treatment
79-12,A-12,79,assessment
79-41,T-41,79,treatment
79-22,T-22,79,treatment
79-86,T-86,79,treatment
79-36,A-36,79,assessment
79-27,T-27,79,treatment
79-27,T-27,79,treatment
79-28,A-28,79,assessment
79-22,T-22,79,treatment
79-61,A-61,79,assessment
79-94,T-94,79,treatment
79-32,T-32,79,treatment
79-76,T-76,79,treatment
79-76,T-76,79,treatment
79-95,T-95,79,treatment
79-56,T-56,79,treatment
79-21,A-21,79,assessment
79-81,A-81,79,assessment
79-91,T-91,79,treatment
79-28,A-28,79,assessment
79-09,A-09,79,assessment
79-05,T-05,79,treatment
79-80,T-80,79,treatment
79-93,A-93,79,assessment
79-60,T-60,79,treatment
79-19,T-19,79,treatment
79-62,A-62,79,assessment
79-05,A-05,79,assessment
79-74,A-74,79,assessment
79-16,A-16,79,assessment
79-30,A-30,79,assessment
79-53,T-53,79,treatment
79-30,T-30,79,treatment
79-59,T-59,79,treatment
79-33,A-33,79,assessment
79-60,T-60,79,treatment
79-65,T-65,79,treatment
79-63,A-63,79,assessment
79-02,A-02,79,assessment
79-68,T-68,79,treatment
79-62,A-62,79,assessment
79-10,A-10,79,assessment
79-68,A-68,79,assessment
79-58,A-58,79,assessment
80-70,T-70,80,treatment
80-24,T-24,80,treatment
80-52,T-52,80,treatment
80-92,T-92,80,treatment
80-77,T-77,80,treatment
80-56,T-56,80,treatment
80-91,T-91,80,treatment
80-22,T-22,80,treatment
80-80,T-80,80,treatment
80-54,T-54,80,treatment
80-44,T-44,80,treatment
80-66,T-66,80,treatment
80-76,A-76,80,assessment
80-60,A-60,80,assessment
80-15,A-15,80,assessment
80-55,T-55,80,treatment
80-36,A-36,80,assessment
80-39,T-39,80,treatment
80-37,A-37,80,assessment
80-99,A-99,80,assessment
80-72,T-72,80,treatment
80-97,T-97,80,treatment
80-14,T-14,80,treatment
80-97,T-97,80,treatment
80-95,T-95,80,treatment
80-26,T-26,80,treatment
80-92,A-92,80,assessment
80-57,T-57,80,treatment
80-68,T-68,80,treatment
80-90,A-90,80,assessment
80-33,A-33,80,assessment
80-18,T-18,80,treatment
80-54,T-54,80,treatment
80-85,A-85,80,assessment
80-06,A-06,80,assessment
80-90,A-90,80,assessment
80-44,A-44,80,assessment
80-08,A-08,80,assessment
80-21,T-21,80,treatment
80-32,T-32,80,treatment
80-89,T-89,80,treatment
80-30,A-30,80,assessment
80-72,A-72,80,assessment
80-67,A-67,80,assessment
80-82,A-82,80,assessment
80-89,A-89,80,assessment
80-21,T-21,80,treatment
80-65,T-65,80,treatment
80-88,A-88,80,assessment
80-16,A-16,80,assessment
80-75,A-75,80,assessment
80-43,A-43,80,assessment
80-37,T-37,80,treatment
80-67,A-67,80,assessment
80-33,A-33,80,assessment
80-47,A-47,80,assessment
80-29,A-29,80,assessment
80-57,T-57,80,treatment
80-06,T-06,80,treatment
80-31,T-31,80,treatment
80-33,T-33,80,treatment
80-59,T-59,80,treatment
80-65,T-65,80,treatment
80-72,A-72,80,assessment
80-15,T-15,80,treatment
80-52,T-52,80,treatment
80-28,A-28,80,assessment
81-48,T-48,81,treatment
81-99,A-99,81,assessment
81-50,T-50,81,treatment
81-86,T-86,81,treatment
81-58,A-58,81,assessment
81-49,A-49,81,assessment
81-78,A-78,81,assessment
81-28,T-28,81,treatment
81-97,T-97,81,treatment
81-75,A-75,81,assessment
81-37,T-37,81,treatment
81-86,T-86,81,treatment
81-92,A-92,81,assessment
81-91,T-91,81,treatment
81-26,A-26,81,assessment
81-49,T-49,81,treatment
81-36,T-36,81,treatment
81-10,A-10,81,assessment
81-25,T-25,81,treatment
81-85,T-85,81,treatment
81-83,A-83,81,assessment
81-48,T-48,81,treatment
81-59,A-59,81,assessment
81-33,T-33,81,treatment
81-56,T-56,81,treatment
81-64,A-64,81,assessment
81-24,T-24,81,treatment
81-10,T-10,81,treatment
81-14,T-14,81,treatment
81-31,T-31,81,treatment
81-24,T-24,81,treatment
81-47,T-47,81,treatment
81-31,A-31,81,assessment
81-16,A-16,81,assessment
81-17,A-17,81,assessment
81-23,T-23,81,treatment
81-95,A-95,81,assessment
81-50,T-50,81,treatment
81-41,A-41,81,assessment
81-16,A-16,81,assessment
81-47,T-47,81,treatment
81-50,T-50,81,treatment
81-55,T-55,81,treatment
81-02,A-02,81,assessment
81-78,T-78,81,treatment
81-87,A-87,81,assessment
81-81,A-81,81,assessment
81-76,T-76,81,treatment
81-37,A-37,81,assessment
81-95,T-95,81,treatment
81-06,T-06,81,treatment
81-97,A-97,81,assessment
81-89,A-89,81,assessment
81-32,T-32,81,treatment
81-90,T-90,81,treatment
81-02,A-02,81,assessment
81-82,T-82,81,treatment
81-09,A-09,81,assessment
81-18,A-18,81,assessment
82-57,T-57,82,treatment
82-59,T-59,82,treatment
82-60,T-60,82,treatment
82-98,T-98,82,treatment
82-76,T-76,82,treatment
82-29,T-29,82,treatment
82-97,T-97,82,treatment
82-10,A-10,82,assessment
82-72,T-72,82,treatment
82-04,A-04,82,assessment
82-02,A-02,82,assessment
82-72,A-72,82,assessment
82-77,T-77,82,treatment
82-61,T-61,82,treatment
82-75,T-75,82,treatment
82-43,A-43,82,assessment
82-59,A-59,82,assessment
82-01,T-01,82,treatment
82-13,T-13,82,treatment
82-70,T-70,82,treatment
82-88,A-88,82,assessment
82-24,T-24,82,treatment
82-44,A-44,82,assessment
82-50,A-50,82,assessment
82-33,T-33,82,treatment
82-28,A-28,82,assessment
82-65,A-65,82,assessment
82-19,A-19,82,assessment
82-61,A-61,82,assessment
82-27,T-27,82,treatment
82-26,A-26,82,assessment
82-93,A-93,82,assessment
82-08,T-08,82,treatment
82-74,A-74,82,assessment
82-62,A-62,82,assessment
83-86,A-86,83,assessment
83-70,A-70,83,assessment
83-46,T-46,83,treatment
83-80,T-80,83,treatment
83-06,A-06,83,assessment
83-70,T-70,83,treatment
83-96,T-96,83,treatment
83-42,T-42,83,treatment
83-74,A-74,83,assessment
83-84,A-84,83,assessment
83-15,T-15,83,treatment
83-56,T-56,83,treatment
83-28,A-28,83,assessment
83-39,T-39,83,treatment
83-84,A-84,83,assessment
83-26,T-26,83,treatment
83-05,T-05,83,treatment
83-71,A-71,83,assessment
83-43,A-43,83,assessment
83-09,A-09,83,assessment
83-41,T-41,83,treatment
83-70,A-70,83,assessment
83-71,A-71,83,assessment
83-64,T-64,83,treatment
83-23,A-23,83,assessment
83-93,A-93,83,assessment
83-02,A-02,83,assessment
83-01,A-01,83,assessment
83-54,T-54,83,treatment
83-96,T-96,83,treatment
83-70,A-70,83,assessment
83-02,T-02,83,treatment
83-44,A-44,83,assessment
83-19,A-19,83,assessment
83-52,A-52,83,assessment
83-22,A-22,83,assessment
83-22,T-22,83,treatment
83-25,T-25,83,treatment
83-76,T-76,83,treatment
83-30,A-30,83,assessment
83-72,A-72,83,assessment
83-87,T-87,83,treatment
83-09,T-09,83,treatment
83-56,T-56,83,treatment
84-32,T-32,84,treatment
84-59,T-59,84,treatment
84-42,A-42,84,assessment
84-57,A-57,84,assessment
84-77,A-77,84,assessment
84-15,A-15,84,assessment
84-67,A-67,84,assessment
84-33,T-33,84,treatment
84-49,T-49,84,treatment
84-25,T-25,84,treatment
84-99,T-99,84,treatment
84-30,A-30,84,assessment
84-82,A-82,84,assessment
84-81,T-81,84,treatment
84-91,A-91,84,assessment
84-11,T-11,84,treatment
84-35,A-35,84,assessment
84-35,A-35,84,assessment
84-13,A-13,84,assessment
84-76,A-76,84,assessment
84-07,A-07,84,assessment
84-93,A-93,84,assessment
84-58,T-58,84,treatment
84-06,T-06,84,treatment
84-71,A-71,84,assessment
84-10,T-10,84,treatment
84-59,T-59,84,treatment
84-40,T-40,84,treatment
84-16,A-16,84,assessment
84-78,T-78,84,treatment
84-18,A-18,84,assessment
84-40,A-40,84,assessment
84-15,A-15,84,assessment
84-73,A-73,84,assessment
84-79,T-79,84,treatment
84-69,A-69,84,assessment
84-21,A-21,84,assessment
84-04,A-04,84,assessment
84-98,T-98,84,treatment
84-13,A-13,84,assessment
84-52,A-52,84,assessment
84-26,T-26,84,treatment
84-13,A-13,84,assessment
84-26,T-26,84,treatment
84-68,A-68,84,assessment
84-57,T-57,84,treatment
84-91,A-91,84,assessment
84-41,T-41,84,treatment
84-52,T-52,84,treatment
84-44,A-44,84,assessment
84-37,A-37,84,assessment
84-46,T-46,84,treatment
84-83,A-83,84,assessment
85-01,T-01,85,treatment
85-61,T-61,85,treatment
85-67,A-67,85,assessment
85-80,T-80,85,treatment
85-79,A-79,85,assessment
85-58,A-58,85,assessment
85-84,T-84,85,treatment
85-49,A-49,85,assessment
85-84,T-84,85,treatment
85-67,A-67,85,assessment
85-74,T-74,85,treatment
85-66,T-66,85,treatment
85-17,T-17,85,treatment
85-60,A-60,85,assessment
85-64,A-64,85,assessment
85-74,T-74,85,treatment
85-92,A-92,85,assessment
85-33,T-33,85,treatment
85-43,A-43,85,assessment
85-47,T-47,85,treatment
85-14,T-14,85,treatment
85-45,A-45,85,assessment
85-44,A-44,85,assessment
85-64,T-64,85,treatment
85-94,A-94,85,assessment
85-94,A-94,85,assessment
85-25,T-25,85,treatment
85-44,T-44,85,treatment
85-77,T-77,85,treatment
85-58,A-58,85,assessment
85-17,A-17,85,assessment
85-24,T-24,85,treatment
85-21,T-21,85,treatment
85-17,T-17,85,treatment
85-99,T-99,85,treatment
85-36,A-36,85,assessment
85-51,T-51,85,treatment
85-60,T-60,85,treatment
85-10,T-10,85,treatment
85-19,A-19,85,assessment
85-30,A-30,85,assessment
85-39,A-39,85,assessment
85-20,A-20,85,assessment
85-36,T-36,85,treatment
85-12,T-12,85,treatment
85-63,T-63,85,treatment
85-89,T-89,85,treatment
86-97,A-97,86,assessment
86-89,A-89,86,assessment
86-08,T-08,86,treatment
86-68,A-68,86,assessment
86-34,A-34,86,assessment
86-49,T-49,86,treatment
86-36,A-36,86,assessment
86-74,A-74,86,assessment
86-93,A-93,86,assessment
86-53,A-53,86,assessment
86-97,T-97,86,treatment
86-49,A-49,86,assessment
86-49,T-49,86,treatment
86-80,A-80,86,assessment
86-26,A-26,86,assessment
86-50,T-50,86,treatment
86-11,A-11,86,assessment
86-14,A-14,86,assessment
86-96,T-96,86,treatment
86-04,A-04,86,assessment
86-59,A-59,86,assessment
86-24,T-24,86,treatment
86-23,T-23,86,treatment
86-03,A-03,86,assessment
86-26,T-26,86,treatment
86-78,T-78,86,treatment
86-54,T-54,86,treatment
86-87,T-87,86,treatment
86-62,A-62,86,assessment
86-05,A-05,86,assessment
86-40,A-40,86,assessment
86-31,A-31,86,assessment
86-07,A-07,86,assessment
86-99,A-99,86,assessment
86-65,A-65,86,assessment
86-77,T-77,86,treatment
86-71,A-71,86,assessment
86-81,A-81,86,assessment
86-08,A-08,86,assessment
86-19,T-19,86,treatment
86-41,A-41,86,assessment
86-90,T-90,86,treatment
86-22,A-22,86,assessment
86-75,T-75,86,treatment
86-01,A-01,86,assessment
86-100,A-100,86,assessment
86-02,T-02,86,treatment
86-91,A-91,86,assessment
86-17,T-17,86,treatment
86-52,A-52,86,assessment
86-08,T-08,86,treatment
86-74,T-74,86,treatment
87-28,A-28,87,assessment
87-64,A-64,87,assessment
87-35,T-35,87,treatment
87-28,A-28,87,assessment
87-44,T-44,87,treatment
87-16,T-16,87,treatment
87-20,T-20,87,treatment
87-07,T-07,87,treatment
87-54,A-54,87,assessment
87-39,T-39,87,treatment
87-91,T-91,87,treatment
87-37,T-37,87,treatment
87-11,A-11,87,assessment
87-78,A-78,87,assessment
87-74,T-74,87,treatment
87-72,T-72,87,treatment
87-50,T-50,87,treatment
87-27,T-27,87,treatment
87-64,A-64,87,assessment
87-44,T-44,87,treatment
87-31,A-31,87,assessment
87-08,T-08,87,treatment
87-20,A-20,87,assessment
87-58,A-58,87,assessment
87-41,T-41,87,treatment
87-51,A-51,87,assessment
87-91,A-91,87,assessment
87-82,T-82,87,treatment
87-10,T-10,87,treatment
87-36,A-36,87,assessment
87-56,T-56,87,treatment
87-15,T-15,87,treatment
87-14,A-14,87,assessment
87-14,A-14,87,assessment
87-93,T-93,87,treatment
87-04,T-04,87,treatment
87-63,A-63,87,assessment
87-61,T-61,87,treatment
87-75,T-75,87,treatment
87-84,T-84,87,treatment
87-40,T-40,87,treatment
87-48,A-48,87,assessment
88-82,T-82,88,treatment
88-48,A-48,88,assessment
88-39,A-39,88,assessment
88-61,A-61,88,assessment
88-64,T-64,88,treatment
88-53,T-53,88,treatment
88-34,A-34,88,assessment
88-42,A-42,88,assessment
88-01,T-01,88,treatment
88-07,A-07,88,assessment
88-57,A-57,88,assessment
88-97,T-97,88,treatment
88-10,A-10,88,assessment
88-99,T-99,88,treatment
88-35,A-35,88,assessment
88-34,A-34,88,assessment
88-84,A-84,88,assessment
88-79,T-79,88,treatment
88-98,T-98,88,treatment
88-84,A-84,88,assessment
88-73,A-73,88,assessment
88-07,A-07,88,assessment
88-57,A-57,88,assessment
88-78,A-78,88,assessment
88-49,T-49,88,treatment
88-40,A-40,88,assessment
88-81,A-81,88,assessment
88-11,T-11,88,treatment
88-11,A-11,88,assessment
88-53,A-53,88,assessment
88-12,A-12,88,assessment
88-66,T-66,88,treatment
88-06,A-06,88,assessment
88-45,T-45,88,treatment
88-93,A-93,88,assessment
88-19,A-19,88,assessment
88-43,A-43,88,assessment
88-90,T-90,88,treatment
88-41,A-41,88,assessment
88-74,A-74,88,assessment
88-09,T-09,88,treatment
88-85,A-85,88,assessment
88-97,T-97,88,treatment
88-79,A-79,88,assessment
88-80,A-80,88,assessment
88-56,T-56,88,treatment
89-75,A-75,89,assessment
89-79,T-79,89,treatment
89-91,T-91,89,treatment
89-97,A-97,89,assessment
89-28,T-28,89,treatment
89-92,A-92,89,assessment
89-41,T-41,89,treatment
89-19,A-19,89,assessment
89-97,T-97,89,treatment
89-39,A-39,89,assessment
89-76,A-76,89,assessment
89-62,T-62,89,treatment
89-87,A-87,89,assessment
89-54,T-54,89,treatment
89-71,T-71,89,treatment
89-11,T-11,89,treatment
89-71,A-71,89,assessment
89-91,A-91,89,assessment
89-88,A-88,89,assessment
89-52,T-52,89,treatment
89-65,T-65,89,treatment
89-53,T-53,89,treatment
89-60,T-60,89,treatment
89-27,T-27,89,treatment
89-17,T-17,89,treatment
89-16,T-16,89,treatment
89-48,T-48,89,treatment
89-92,T-92,89,treatment
89-36,T-36,89,treatment
89-27,T-27,89,treatment
89-89,T-89,89,treatment
89-17,A-17,89,assessment
89-26,T-26,89,treatment
89-97,T-97,89,treatment
89-55,T-55,89,treatment
89-08,A-08,89,assessment
89-98,A-98,89,assessment
89-45,T-45,89,treatment
89-81,T-81,89,treatment
89-12,A-12,89,assessment
89-26,A-26,89,assessment
89-01,A-01,89,assessment
89-34,T-34,89,treatment
89-43,T-43,89,treatment
89-36,A-36,89,assessment
89-78,T-78,89,treatment
89-28,T-28,89,treatment
89-02,T-02,89,treatment
89-66,T-66,89,treatment
89-58,T-58,89,treatment
89-13,A-13,89,assessment
89-04,T-04,89,treatment
89-14,A-14,89,assessment
89-70,T-70,89,treatment
89-79,T-79,89,treatment
89-02,T-02,89,treatment
89-56,A-56,89,assessment
89-66,T-66,89,treatment
90-30,T-30,90,treatment
90-70,A-70,90,assessment
90-69,A-69,90,assessment
90-45,T-45,90,treatment
90-53,A-53,90,assessment
90-14,A-14,90,assessment
90-05,A-05,90,assessment
90-63,T-63,90,treatment
90-53,T-53,90,treatment
90-58,A-58,90,assessment
90-87,A-87,90,assessment
90-64,T-64,90,treatment
90-05,A-05,90,assessment
90-63,A-63,90,assessment
90-09,A-09,90,assessment
90-41,T-41,90,treatment
90-87,A-87,90,assessment
90-38,T-38,90,treatment
90-18,A-18,90,assessment
90-32,T-32,90,treatment
90-38,A-38,90,assessment
90-19,A-19,90,assessment
90-50,A-50,90,assessment
90-52,A-52,90,assessment
90-53,A-53,90,assessment
90-15,T-15,90,treatment
90-89,T-89,90,treatment
90-32,T-32,90,treatment
90-21,A-21,90,assessment
90-73,A-73,90,assessment
90-72,T-72,90,treatment
90-96,A-96,90,assessment
90-39,T-39,90,treatment
90-39,A-39,90,assessment
90-55,T-55,90,treatment
90-41,T-41,90,treatment
90-44,T-44,90,treatment
90-76,T-76,90,treatment
90-34,T-34,90,treatment
90-45,A-45,90,assessment
90-51,A-51,90,assessment
90-40,A-40,90,assessment
90-03,T-03,90,treatment
90-94,A-94,90,assessment
90-82,A-82,90,assessment
90-13,A-13,90,assessment
90-47,A-47,90,assessment
