"PROVIDER_ID","HOSPITAL_NAME","ADDRESS","CITY","STATE","ZIP_CODE","COUNTY","PHONE_NUMBER"
"110233",SOUTHEASTERN REGIONAL MEDICAL CENTER,"600 CELEBRATE LIFE PARKWAY",NEWNAN,GA,"30265",COWETA,"4048448334"
"110004",HUTCHESON MEDICAL CENTER,"100 GROSS CRESCENT",FORT OGLETHORPE,GA,"30742",CATOOSA,"7068582101"
"100228",WESTSIDE REGIONAL MEDICAL CENTER,"8201 W BROWARD BLVD",PLANTATION,FL,"33324",BROWARD,"9544736600"
"110039",TRINITY HOSPITAL OF AUGUSTA,"2260 WRIGHTSBORO RD",AUGUSTA,GA,"30904",RICHMOND,"7064817000"
"120005",HILO MEDICAL CENTER,"1190 WAIANUENUE AVENUE",HILO,HI,"96720",HAWAII,"8089323000"
"110100",JEFFERSON HOSPITAL,"1067 PEACHTREE ST",LOUISVILLE,GA,"30434",JEFFERSON,"4786257000"
"110104",CRISP REGIONAL HOSPITAL,"902 7TH STREET NORTH",CORDELE,GA,"31015",CRISP,"2292763100"
"70019","MILFORD HOSPITAL, INC","300 SEASIDE AVENUE",MILFORD,CT,"6460",NEW HAVEN,"2038764000"
"110010",EMORY UNIVERSITY HOSPITAL,"1364 CLIFTON ROAD, NE",ATLANTA,GA,"30322",DEKALB,"4046868500"
"110011",TANNER MEDICAL CENTER - CARROLLTON,"705 DIXIE STREET",CARROLLTON,GA,"30117",CARROLL,"7708369580"
"120006",CASTLE MEDICAL CENTER,"640 ULUKAHIKI ST",KAILUA,HI,"96734",HONOLULU,"8082635500"
"110161",NORTHSIDE HOSPITAL,"1000 JOHNSON FERRY ROAD, NE",ATLANTA,GA,"30342",FULTON,"4048518000"
"100029",NORTH SHORE MEDICAL CENTER,"1100 NW 95TH ST",MIAMI,FL,"33150",MIAMI-DADE,"3058356000"
"100030",HEALTH CENTRAL,"10000 W COLONIAL DR",OCOEE,FL,"34761",ORANGE,"4072961820"
"111323",OPTIM MEDICAL CENTER - TATTNALL,"247 S MAIN STREET",REIDSVILLE,GA,"30453",TATTNALL,"9125571000"
"110045",BARROW REGIONAL MEDICAL CENTER,"316 NORTH BROAD STREET",WINDER,GA,"30680",BARROW,"7703075210"
"110205",NORTH GEORGIA MEDICAL CENTER,"1362 SOUTH MAIN STREET",ELLIJAY,GA,"30540",GILMER,"7062764741"
"103304",NEMOURS CHILDREN'S HOSPITAL,"13535 NEMOURS PKWY",ORLANDO,FL,"32827",ORANGE,"4075674000"
"100034",MOUNT SINAI MEDICAL CENTER,"4300 ALTON RD",MIAMI BEACH,FL,"33140",MIAMI-DADE,"3056742121"
"111326",SGMC LANIER CAMPUS,"116 WEST THIGPEN AVENUE",LAKELAND,GA,"31635",LANIER,"2294828402"
"100220",GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM,"13681 DOCTORS WAY",FORT MYERS,FL,"33912",LEE,"2397685000"
"140008",LOYOLA GOTTLIEB MEMORIAL HOSPITAL,"701 WEST NORTH AVE",MELROSE PARK,IL,"60160",COOK,"7084504924"
"140174",PRESENCE MERCY MEDICAL CENTER,"1325 N HIGHLAND AVENUE",AURORA,IL,"60506",KANE,"6308592222"
"140133",HOLY CROSS HOSPITAL,"2701 W 68TH STREET",CHICAGO,IL,"60629",COOK,"7738849000"
"140065",ADVENTIST LA GRANGE MEMORIAL HOSPITAL,"5101 S WILLOW SPRINGS RD",LA GRANGE,IL,"60525",COOK,"7083521200"
"130063",TREASURE VALLEY HOSPITAL,"8800 WEST EMERALD STREET",BOISE,ID,"83704",ADA,"2083735000"
"140034",SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA,"400 NORTH PLEASANT AVENUE",CENTRALIA,IL,"62801",MARION,"6184366519"
"131316",BEAR LAKE MEMORIAL HOSPITAL,"164 SOUTH FIFTH STREET",MONTPELIER,ID,"83254",BEAR LAKE,"2088471630"
"140083",LORETTO HOSPITAL,"645 SOUTH CENTRAL AVE",CHICAGO,IL,"60644",COOK,"7736264300"
"140049",WEST SUBURBAN MEDICAL CENTER,"3 ERIE COURT",OAK PARK,IL,"60302",COOK,"7083836200"
"10022",CHEROKEE MEDICAL CENTER,"400 NORTHWOOD DR",CENTRE,AL,"35960",CHEROKEE,"2569275531"
"10018",CALLAHAN EYE HOSPITAL,"1720 UNIVERSITY BLVD",BIRMINGHAM,AL,"35233",JEFFERSON,"2053258100"
"10102",J PAUL JONES HOSPITAL,"317 MCWILLIAMS AVENUE",CAMDEN,AL,"36726",WILCOX,"3346824131"
"10032",WEDOWEE HOSPITAL,"209 NORTH MAIN STREET",WEDOWEE,AL,"36278",RANDOLPH,"2563572111"
"10038",STRINGFELLOW MEMORIAL HOSPITAL,"301 EAST 18TH ST",ANNISTON,AL,"36201",CALHOUN,"2562358900"
"10051",GREENE COUNTY HOSPITAL,"509 WILSON AVENUE",EUTAW,AL,"35462",GREENE,"2053723388"
"110028",UNIVERSITY HOSPITAL,"1350 WALTON WAY",AUGUSTA,GA,"30901",RICHMOND,"7067229011"
"21308",NORTON SOUND REGIONAL HOSPITAL,"1000 GREG KRUSCHEK AVENUE (P O BOX 966)",NOME,AK,"99762",NOME,"9074433311"
"10120",MONROE COUNTY HOSPITAL,"2016 SOUTH ALABAMA AVENUE, BOX 886",MONROEVILLE,AL,"36460",MONROE,"2515753111"
"10114","MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM","995 9TH AVENUE SOUTHWEST",BESSEMER,AL,"35021",JEFFERSON,"2054817000"
"10138",HILL HOSPITAL OF SUMTER COUNTY,"751 DERBY DRIVE",YORK,AL,"36925",SUMTER,"2053925263"
"10149",BAPTIST MEDICAL CENTER EAST,"400 TAYLOR ROAD",MONTGOMERY,AL,"36117",MONTGOMERY,"3342448330"
"20006",MAT-SU REGIONAL MEDICAL CENTER,"2500 SOUTH WOODWORTH LOOP",PALMER,AK,"99645",MATANUSKA SUSITNA,"9078616000"
"30068",MT. GRAHAM REGIONAL MEDICAL CENTER,"1600 SOUTH 20TH AVENUE",SAFFORD,AZ,"85546",GRAHAM,"9283484000"
"30006",TUCSON MEDICAL CENTER,"5301 EAST GRANT ROAD",TUCSON,AZ,"85712",PIMA,"5203275461"
"30089",BANNER THUNDERBIRD MEDICAL CENTER,"5555 WEST THUNDERBIRD ROAD",GLENDALE,AZ,"85306",MARICOPA,"4806845898"
"30092",HONORHEALTH DEER VALLEY MEDICAL CENTER,"19829 NORTH 27TH AVENUE",PHOENIX,AZ,"85027",MARICOPA,"6238796100"
"30131",O.A.S.I.S. HOSPITAL,"750 NORTH 40TH STREET",PHOENIX,AZ,"85008",MARICOPA,"6027977700"
"30130",BANNER IRONWOOD MEDICAL CENTER,"37000 NORTH GANTZEL ROAD",SAN TAN VALLEY,AZ,"85140",PINAL,"4803944030"
"30114",ORO VALLEY HOSPITAL,"1551 EAST TANGERINE ROAD",ORO VALLEY,AZ,"85755",PIMA,"5209013549"
"30115",BANNER ESTRELLA MEDICAL CENTER,"9201 WEST THOMAS ROAD",PHOENIX,AZ,"85037",MARICOPA,"6233274000"
"40047",FIVE RIVERS MEDICAL CENTER,"2801 MEDICAL CENTER DRIVE",POCAHONTAS,AR,"72455",RANDOLPH,"8708926000"
"40118",NEA BAPTIST MEMORIAL HOSPITAL,"4800 EAST JOHNSON AVENUE",JONESBORO,AR,"72401",CRAIGHEAD,"8709727000"
"40055",SPARKS REGIONAL MEDICAL CENTER,"1001 TOWSON AVENUE",FORT SMITH,AR,"72902",SEBASTIAN,"4794414000"
"41307",CROSSRIDGE COMMUNITY HOSPITAL,"310 SOUTH FALLS BOULEVARD",WYNNE,AR,"72396",CROSS,"8702383300"
"41330",PIGGOTT COMMUNITY HOSPITAL,"1206 GORDON DUCKWORTH DRIVE",PIGGOTT,AR,"72454",CLAY,"8705983881"
"50024",PARADISE VALLEY HOSPITAL,"2400 EAST 4TH ST",NATIONAL CITY,CA,"91950",SAN DIEGO,"6194704321"
"50043",ALTA BATES SUMMIT MEDICAL CENTER,"350 HAWTHORNE AVENUE",OAKLAND,CA,"94609",ALAMEDA,"5106554000"
"50047",CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,"2333 BUCHANAN STREET",SAN FRANCISCO,CA,"94115",SAN FRANCISCO,"4156006000"
"50054",SAN GORGONIO MEMORIAL HOSPITAL,"600 NORTH HIGHLAND SPRINGS AVENUE",BANNING,CA,"92220",RIVERSIDE,"9518451121"
"50076",KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,"2425 GEARY BLVD",SAN FRANCISCO,CA,"94115",SAN FRANCISCO,"4158332646"
"50089",COMMUNITY HOSPITAL OF SAN BERNARDINO,"1805 MEDICAL CENTER DRIVE",SAN BERNARDINO,CA,"92411",SAN BERNARDINO,"9098876333"
"50110",LOMPOC VALLEY MEDICAL CENTER,"1515 E OCEAN AVENUE",LOMPOC,CA,"93436",SANTA BARBARA,"8057373300"
"50112",SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,"1250 16TH STREET",SANTA MONICA,CA,"90404",LOS ANGELES,"3103194000"
"50096","WEST COVINA MEDICAL CENTER, INC","725 S ORANGE AVE",WEST COVINA,CA,"91790",LOS ANGELES,"6263388481"
"60117","ANIMAS SURGICAL HOSPITAL, LLC","575 RIVERGATE LANE",DURANGO,CO,"81301",LA PLATA,"9702473537"
"53306",CHILDREN'S HOSPITAL AT MISSION,"27700 MEDICAL CENTER RD, 5TH FLOOR",MISSION VIEJO,CA,"92691",ORANGE,"9493652408"
"50179",EMANUEL MEDICAL CENTER,"825 DELBON AVE",TURLOCK,CA,"95382",STANISLAUS,"2096674200"
"50624",HENRY MAYO NEWHALL  HOSPITAL,"23845  MCBEAN PKWY",VALENCIA,CA,"91355",LOS ANGELES,"6612538000"
"50380",GOOD SAMARITAN HOSPITAL,"2425 SAMARITAN DRIVE",SAN JOSE,CA,"95124",SANTA CLARA,"4085592011"
"50378",PACIFICA HOSPITAL OF THE VALLEY,"9449 SAN FERNANDO RD",SUN VALLEY,CA,"91352",LOS ANGELES,"8187673310"
"50168",ST JUDE MEDICAL CENTER,"101 E VALENCIA MESA DRIVE",FULLERTON,CA,"92835",ORANGE,"7149923000"
"50523",SUTTER DELTA MEDICAL CENTER,"3901 LONE TREE WAY",ANTIOCH,CA,"94509",CONTRA COSTA,"9257797200"
"50548",FAIRVIEW DEVELOPMENTAL CENTER,"2501 HARBOR BOULEVARD",COSTA MESA,CA,"92626",ORANGE,"7149575000"
"50549",LOS ROBLES HOSPITAL & MEDICAL CENTER,"215 W JANSS RD",THOUSAND OAKS,CA,"91360",VENTURA,"8054972727"
"50192",ADVENTIST MEDICAL CENTER - REEDLEY,"372 W CYPRESS AVE",REEDLEY,CA,"93654",FRESNO,"5596388155"
"50230",GARDEN GROVE HOSPITAL & MEDICAL CENTER,"12601 GARDEN GROVE BLVD",GARDEN GROVE,CA,"92843",ORANGE,"7145375160"
"50526",HUNTINGTON BEACH HOSPITAL,"17772 BEACH BLVD",HUNTINGTON BEACH,CA,"92647",ORANGE,"7148435000"
"50153",O'CONNOR HOSPITAL,"2105 FOREST AVENUE",SAN JOSE,CA,"95128",SANTA CLARA,"4089472500"
"50289",SETON MEDICAL CENTER,"1900 SULLIVAN AVENUE",DALY CITY,CA,"94015",SAN MATEO,"6509924000"
"50709",DESERT VALLEY HOSPITAL,"16850 BEAR VALLEY RD",VICTORVILLE,CA,"92395",SAN BERNARDINO,"7602418000"
"50360",MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,"94904",MARIN,"4159257900"
"111308",CLINCH MEMORIAL HOSPITAL,"1050 VALDOSTA HIGHWAY",HOMERVILLE,GA,"31634",CLINCH,"9124875211"
"110027","ST MARY'S SACRED HEART HOSPITAL, INC","367 CLEAR CREEK PARKWAY",LAVONIA,GA,"30553",FRANKLIN,"7063567800"
"110122",SOUTH GEORGIA MEDICAL CENTER,"2501 NORTH PATTERSON STREET, PO BOX 1727",VALDOSTA,GA,"31603",LOWNDES,"2293331020"
"110125",FAIRVIEW PARK HOSPITAL,"200 INDUSTRIAL BOULEVARD",DUBLIN,GA,"31021",LAURENS,"4782743100"
"50292",RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER,"26520 CACTUS AVENUE",MORENO VALLEY,CA,"92555",RIVERSIDE,"9514864000"
"50677",KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,"5601 DE SOTO",WOODLAND HILLS,CA,"91367",LOS ANGELES,"8187193800"
"111310","MEDICAL CENTER OF PEACH COUNTY, NAVICENT HEALTH","1960 HIGHWAY 247 CONNECTOR",BYRON,GA,"31008",PEACH,"4786542000"
"50684",MENIFEE VALLEY MEDICAL CENTER,"28400 MCCALL B0ULEVARD",SUN CITY,CA,"92585",RIVERSIDE,"9516798888"
"50222",SHARP CHULA VISTA MEDICAL CENTER,"751 MEDICAL CENTER COURT",CHULA VISTA,CA,"91911",SAN DIEGO,"6195025800"
"110129",ST FRANCIS HOSPITAL,"2122 MANCHESTER EXPRESSWAY",COLUMBUS,GA,"31995",MUSCOGEE,"7065964020"
"50609",KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE,"3440 E LA PALMA AVE",ANAHEIM,CA,"92806",ORANGE,"7142794000"
"100321",ST VINCENTS MEDICAL CENTER - CLAY COUNTY,"1670 ST VINCENTS WAY",MIDDLEBURG,FL,"32068",CLAY,"9043087164"
"50464",DOCTORS MEDICAL CENTER,"1441 FLORIDA AVENUE",MODESTO,CA,"95350",STANISLAUS,"2095781211"
"50468",MEMORIAL HOSPITAL OF GARDENA,"1145 W REDONDO BEACH BLVD",GARDENA,CA,"90247",LOS ANGELES,"3105324200"
"50757",ALVARADO HOSPITAL MEDICAL CENTER,"6655 ALVARADO ROAD",SAN DIEGO,CA,"92120",SAN DIEGO,"6192293172"
"60044",COLORADO PLAINS MEDICAL CENTER,"1000 LINCOLN ST",FORT MORGAN,CO,"80701",MORGAN,"9708673391"
"50773",SAN LEANDRO HOSPITAL,"13855 E 14TH STREET",SAN LEANDRO,CA,"94578",ALAMEDA,"5103576500"
"51323",COLORADO RIVER MEDICAL CENTER,"1401 BAILEY AVE",NEEDLES,CA,"92363",SAN BERNARDINO,"7603264531"
"61320",GUNNISON VALLEY HOSPITAL,"711 N TAYLOR STREET",GUNNISON,CO,"81230",GUNNISON,"9706411456"
"60030",MCKEE MEDICAL CENTER,"2000 BOISE AVE",LOVELAND,CO,"80538",LARIMER,"9706694640"
"50763",SILVER LAKE MEDICAL CENTER,"1711 WEST TEMPLE STREET",LOS ANGELES,CA,"90026",LOS ANGELES,"2139896123"
"50568",MADERA COMMUNITY HOSPITAL,"1250 E ALMOND AVE",MADERA,CA,"93637",MADERA,"5596755555"
"51327",SENECA DISTRICT HOSPITAL,"130 BRENTWOOD DRIVE",CHESTER,CA,"96020",PLUMAS,"5302582121"
"50414",MERCY HOSPITAL OF FOLSOM,"1650 CREEKSIDE DRIVE",FOLSOM,CA,"95630",SACRAMENTO,"9169837400"
"51317",ST HELENA HOSPITAL-CLEARLAKE,"15630 18TH AVE - HWY 53",CLEARLAKE,CA,"95422",LAKE,"7079946486"
"53302",CHILDREN'S HOSP OF LOS ANGELES,"4650 SUNSET BLVD",LOS ANGELES,CA,"90027",LOS ANGELES,"3236692164"
"50748",KAISER FOUNDATION HOSPITAL MANTECA,"1777 WEST YOSEMITE AVE",MANTECA,CA,"95337",SAN JOAQUIN,"2098253700"
"61304",HAXTUN HOSPITAL DISTRICT,"235 W FLETCHER STREET",HAXTUN,CO,"80731",PHILLIPS,"9707746123"
"50248",NATIVIDAD MEDICAL CENTER,"1441 CONSTITUTION BOULEVARD",SALINAS,CA,"93906",MONTEREY,"8317554195"
"60015",CENTURA HEALTH-ST ANTHONY HOSPITAL,"11600 WEST 2ND PLACE",LAKEWOOD,CO,"80228",JEFFERSON,"7203210000"
"50261",SIERRA VIEW MEDICAL CENTER,"465 W PUTNAM AVE",PORTERVILLE,CA,"93257",TULARE,"5597841110"
"100053",HIALEAH HOSPITAL,"651 E 25TH ST",HIALEAH,FL,"33013",MIAMI-DADE,"3056936100"
"100150",LOWER KEYS MEDICAL CENTER,"5900 COLLEGE ROAD",KEY WEST,FL,"33040",MONROE,"3052945531"
"100183",CORAL GABLES HOSPITAL,"3100 DOUGLAS RD",CORAL GABLES,FL,"33134",MIAMI-DADE,"3054458461"
"100243",BRANDON REGIONAL HOSPITAL,"119 OAKFIELD DR",BRANDON,FL,"33511",HILLSBOROUGH,"8136815551"
"100062",MUNROE REGIONAL MEDICAL CENTER,"1500 SW 1ST AVE",OCALA,FL,"34474",MARION,"3523517200"
"100166",DOCTORS HOSPITAL OF SARASOTA,"5731 BEE RIDGE RD",SARASOTA,FL,"34233",SARASOTA,"9413421100"
"131322",FRANKLIN COUNTY MEDICAL CENTER,"44 NORTH FIRST EAST",PRESTON,ID,"83263",FRANKLIN,"2088520137"
"100275",WELLINGTON REGIONAL MEDICAL CENTER,"10101 FOREST HILL BLVD",WELLINGTON,FL,"33414",PALM BEACH,"5617988500"
"100090",FLAGLER HOSPITAL,"400 HEALTH PARK BLVD",SAINT AUGUSTINE,FL,"32086",SAINT JOHNS,"9048194426"
"100068",FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,"301 MEMORIAL MEDICAL PARKWAY",DAYTONA BEACH,FL,"32117",VOLUSIA,"3866766000"
"100069",FLORIDA HOSPITAL CARROLLWOOD,"7171 N DALE MABRY HWY",TAMPA,FL,"33614",HILLSBOROUGH,"8139322222"
"100252",RAULERSON HOSPITAL,"1796 HWY 441 NORTH",OKEECHOBEE,FL,"34972",OKEECHOBEE,"8637632151"
"140110",OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,"1100 EAST NORRIS DRIVE",OTTAWA,IL,"61350",LA SALLE,"8154333100"
"100264",OAK HILL HOSPITAL,"11375 CORTEZ BLVD",BROOKSVILLE,FL,"34613",HERNANDO,"3525966632"
"100254",CAPITAL REGIONAL MEDICAL CENTER,"2626 CAPITAL MEDICAL BLVD",TALLAHASSEE,FL,"32308",LEON,"8506565000"
"140210",HARRISBURG MEDICAL CENTER,"100 DOCTOR WARREN TUTTLE DR",HARRISBURG,IL,"62946",SALINE,"6182537671"
"100014",FLORIDA HOSPITAL NEW SMYRNA,"401 PALMETTO ST",NEW SMYRNA BEACH,FL,"32170",VOLUSIA,"3864245000"
"100051",SOUTH LAKE HOSPITAL,"1900 DON WICKHAM DR",CLERMONT,FL,"34711",LAKE,"3523944071"
"100212",OCALA REGIONAL MEDICAL CENTER,"1431 SW 1ST AVE",OCALA,FL,"34478",MARION,"3524011000"
"100142",JACKSON HOSPITAL,"4250 HOSPITAL DR",MARIANNA,FL,"32446",JACKSON,"8507182620"
"100248",LARGO MEDICAL CENTER,"201 14TH ST SW",LARGO,FL,"33770",PINELLAS,"7275885200"
"131317",BENEWAH COMMUNITY HOSPITAL,"229 SOUTH 7TH STREET",ST MARIES,ID,"83861",BENEWAH,"2082457614"
"100080",JFK MEDICAL CENTER,"5301 S CONGRESS AVE",ATLANTIS,FL,"33462",PALM BEACH,"5619657300"
"110002",UPSON REGIONAL MEDICAL CENTER,"801 W GORDON STREET",THOMASTON,GA,"30286",UPSON,"7066478111"
"70007",LAWRENCE & MEMORIAL HOSPITAL,"365 MONTAUK AVE",NEW LONDON,CT,"6320",NEW LONDON,"8604420711"
"100106",DOCTOR'S MEMORIAL HOSPITAL INC,"333 N BYRON BUTLER PKWY",PERRY,FL,"32348",TAYLOR,"8505840800"
"111328",PHOEBE WORTH MEDICAL CENTER,"807 SOUTH ISABELLA STREET",SYLVESTER,GA,"31791",WORTH,"2297773851"
"110051",UNION GENERAL HOSPITAL,"35 HOSPITAL ROAD",BLAIRSVILLE,GA,"30512",UNION,"7067452111"
"110229","PIEDMONT NEWNAN HOSPITAL, INC","745 POPLAR ROAD",NEWNAN,GA,"30265",COWETA,"7704002300"
"70011",CHARLOTTE HUNGERFORD HOSPITAL,"540 LITCHFIELD ST",TORRINGTON,CT,"6790",LITCHFIELD,"8604966666"
"70012",ROCKVILLE GENERAL HOSPITAL,"31 UNION ST",ROCKVILLE,CT,"6066",TOLLAND,"8608725160"
"110036","MEMORIAL HEALTH UNIV MED CEN, INC","4700 WATERS AVENUE",SAVANNAH,GA,"31403",CHATHAM,"9123503691"
"110005",NORTHSIDE HOSPITAL FORSYTH,"1200 NORTHSIDE FORSYTH DRIVE",CUMMING,GA,"30041",FORSYTH,"7708443200"
"111331",MITCHELL COUNTY HOSPITAL,"90 STEPHENS STREET",CAMILLA,GA,"31730",MITCHELL,"2293365284"
"70018",GREENWICH HOSPITAL ASSOCIATION,"5 PERRYRIDGE RD",GREENWICH,CT,"6830",FAIRFIELD,"2038633000"
"111319",WELLSTAR SYLVAN GROVE HOSPITAL,"1050 MCDONOUGH ROAD",JACKSON,GA,"30233",BUTTS,"7707757861"
"70025",HARTFORD HOSPITAL,"80 SEYMOUR STREET",HARTFORD,CT,"6102",HARTFORD,"8605455000"
"110164",COLISEUM MEDICAL CENTERS,"350 HOSPITAL DRIVE",MACON,GA,"31217",BIBB,"4787657000"
"111334",CANDLER COUNTY HOSPITAL,"400 CEDAR STREET",METTER,GA,"30439",CANDLER,"9126855741"
"110044",PHOEBE SUMTER MEDICAL CENTER,"126 HIGHWAY 280 W",AMERICUS,GA,"31719",SUMTER,"2299311280"
"110082","SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC","5665 PEACHTREE DUNWOODY ROAD",ATLANTA,GA,"30342",FULTON,"6788435720"
"100110",OSCEOLA REGIONAL MEDICAL CENTER,"700 WEST OAK STREET",KISSIMMEE,FL,"34741",OSCEOLA,"4078462266"
"110016",WELLSTAR WEST GEORGIA MEDICAL CENTER,"1514 VERNON ROAD",LAGRANGE,GA,"30240",TROUP,"7068821411"
"70033",DANBURY HOSPITAL,"24 HOSPITAL AVE",DANBURY,CT,"6810",FAIRFIELD,"2037397000"
"100067",ST ANTHONYS HOSPITAL,"1200 SEVENTH AVE N",SAINT PETERSBURG,FL,"33705",PINELLAS,"7278251100"
"140166",ST MARYS HOSPITAL,"1800 E LAKE SHORE DR",DECATUR,IL,"62521",MACON,"2174647000"
"100131",AVENTURA HOSPITAL AND MEDICAL CENTER,"20900 BISCAYNE BLVD",AVENTURA,FL,"33180",MIAMI-DADE,"3056827000"
"100285",MEMORIAL HOSPITAL MIRAMAR,"1901 SW 172ND AVE",MIRAMAR,FL,"33029",BROWARD,"9545384810"
"140208",ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,"4440 W 95TH STREET",OAK LAWN,IL,"60453",COOK,"7086848000"
"100132",SOUTH FLORIDA BAPTIST HOSPITAL,"301 N ALEXANDER ST",PLANT CITY,FL,"33563",HILLSBOROUGH,"8137571200"
"100204",NORTH FLORIDA REGIONAL MEDICAL CENTER,"6500 NEWBERRY RD",GAINESVILLE,FL,"32605",ALACHUA,"3523334100"
"100260",ST LUCIE MEDICAL CENTER,"1800 SE TIFFANY AVE",PORT SAINT LUCIE,FL,"34952",SAINT LUCIE,"7723354000"
"100277",DOUGLAS GARDENS HOSPITAL,"5200 NE 2ND AVE",MIAMI,FL,"33137",MIAMI-DADE,"3057518626"
"90004",MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL,"3800 RESERVOIR RD",WASHINGTON,DC,"20007",DISTRICT OF COLUMBIA,"2027843000"
"100012",LEE MEMORIAL HOSPITAL,"2776 CLEVELAND AVE",FORT MYERS,FL,"33901",LEE,"2393321111"
"100071",BAYFRONT HEALTH BROOKSVILLE,"17240 CORTEZ BLVD",BROOKSVILLE,FL,"34601",HERNANDO,"3527965111"
"100099",LAKE WALES MEDICAL CENTER,"410 S 11TH ST",LAKE WALES,FL,"33853",POLK,"8636761433"
"100102",SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,"368 NE FRANKLIN ST",LAKE CITY,FL,"32055",COLUMBIA,"3862928000"
"100140",BAPTIST MEDICAL CENTER - NASSAU,"1250 S 18TH ST",FERNANDINA BEACH,FL,"32034",NASSAU,"9043213500"
"100075",ST JOSEPHS HOSPITAL,"3001 W MARTIN LUTHER KING JR BLVD",TAMPA,FL,"33677",HILLSBOROUGH,"8138704398"
"70008",JOHNSON MEMORIAL HOSPITAL,"201 CHESTNUT HILL ROAD",STAFFORD SPRINGS,CT,"6076",TOLLAND,"8606844251"
"113300",CHILDREN'S HEALTHCARE OF ATLANTA AT EGLESTON,"1405 CLIFTON ROAD, NE",ATLANTA,GA,"30322",DEKALB,"4047856101"
"100105",INDIAN RIVER MEDICAL CENTER,"1000 36TH ST",VERO BEACH,FL,"32960",INDIAN RIVER,"7725674311"
"100322",REGIONAL GENERAL HOSPITAL WILLISTON,"125 SW 7TH ST",WILLISTON,FL,"32696",LEVY,"3525282801"
"111327",BACON COUNTY HOSPITAL,"302 SOUTH WAYNE STREET",ALMA,GA,"31510",BACON,"9126328961"
"110086",WASHINGTON COUNTY REGIONAL MEDICAL CENTER,"610 SPARTA ROAD",SANDERSVILLE,GA,"31082",WASHINGTON,"4782402100"
"110091",ROCKDALE MEDICAL CENTER,"1412 MILSTEAD AVENUE, NE",CONYERS,GA,"30012",ROCKDALE,"7709183000"
"110087",GWINNETT MEDICAL CENTER,"1000 MEDICAL CENTER BOULEVARD",LAWRENCEVILLE,GA,"30045",GWINNETT,"6783121000"
"100226",ORANGE PARK MEDICAL CENTER,"2001 KINGSLEY AVE",ORANGE PARK,FL,"32073",CLAY,"9042768500"
"110230",EMORY JOHNS CREEK HOSPITAL,"6325 HOSPITAL PARKWAY",JOHNS CREEK,GA,"30097",CHATTOOGA,"6784747000"
"70016",SAINT MARYS HOSPITAL,"56 FRANKLIN ST",WATERBURY,CT,"6706",NEW HAVEN,"2035746000"
"110071",APPLING HOSPITAL,"163 E TOLLISON STREET",BAXLEY,GA,"31513",APPLING,"9123679841"
"110150",OCONEE REGIONAL MEDICAL CENTER,"821 N COBB STREET  POST OFFICE BOX 690",MILLEDGEVILLE,GA,"31061",BALDWIN,"4784543550"
"110095",TIFT REGIONAL MEDICAL CENTER,"901 E 18TH STREET",TIFTON,GA,"31793",TIFT,"2293827120"
"103300","ALL CHILDREN'S HOSPITAL, INC","501 SIXTH AVENUE SOUTH",SAINT PETERSBURG,FL,"33701",PINELLAS,"8138987451"
"110074",PIEDMONT ATHENS REGIONAL MEDICAL CENTER,"1199 PRINCE AVENUE",ATHENS,GA,"30606",CLARKE,"7064757000"
"111300",SOUTHWEST GEORGIA REGIONAL MEDICAL CENTER,"361 RANDOLPH STREET",CUTHBERT,GA,"39840",RANDOLPH,"2297322181"
"120011",KAISER FOUNDATION HOSPITAL,"3288 MOANALUA RD",HONOLULU,HI,"96819",HONOLULU,"8084320000"
"101305",GEORGE E WEEMS MEMORIAL HOSPITAL,"135 AVE G",APALACHICOLA,FL,"32320",FRANKLIN,"8506538853"
"120007",KUAKINI MEDICAL CENTER,"347 NORTH KUAKINI STREET",HONOLULU,HI,"96817",HONOLULU,"8085362236"
"111324",CHATUGE REGIONAL HOSPITAL,"110 EAST MAIN STREET",HIAWASSEE,GA,"30546",TOWNS,"7068962222"
"110076",DEKALB MEDICAL CENTER,"2701 N DECATUR ROAD",DECATUR,GA,"30033",DEKALB,"4045011000"
"110107","MEDICAL CENTER, NAVICENT HEALTH (THE)","777 HEMLOCK STREET",MACON,GA,"31201",BIBB,"4786331000"
"100231",WEST FLORIDA HOSPITAL,"8383 N DAVIS HWY",PENSACOLA,FL,"32514",ESCAMBIA,"8504944000"
